Species	PFT
Gentiana purpurea	forb
Gentiana pyrenaica	forb
Gentiana scabra	not assigned
Gentiana sceptrum	not assigned
Gentiana septemfida	forb
Gentiana species	not assigned
Gentiana straminea	forb
Gentiana tibetica	not assigned
Gentiana triflora	forb
Gentiana utriculosa	forb
Gentiana verna	forb
Gentiana waltonii	not assigned
Gentiana wingecarribiensis	not assigned
Gentianaceae species	not assigned
Gentianella amarella	forb
Gentianella austriaca	forb
Gentianella biebersteinii	forb
Gentianella campestris	forb
Gentianella caucasea	not assigned
Gentianella cunninghamii	not assigned
Gentianella germanica	forb
Gentianella gunniana	not assigned
Gentianella insubrica	not assigned
Gentianella magellanica	forb
Gentianella muelleriana	not assigned
Gentianella multicaulis	forb
Gentianella nummulariifolia	forb
Gentianella obtusifolia	not assigned
Gentianella parviflora	forb
Gentianella praecox	not assigned
Gentianella propinqua	not assigned
Gentianella ramosa	not assigned
Gentianella species	not assigned
Gentianella turkestanorum	not assigned
Gentianella uliginosa	forb
Gentianopsis ciliata	forb
Gentianopsis crinita	not assigned
Gentianopsis virgata	not assigned
Geobalanus oblongifolius	(tree)
Geobalanus riverae	not assigned
Geochloa lupulina	grass
Geococcus pusillus	not assigned
Geoffraea species	not assigned
Geoffroea decorticans	(tree)
Geoffroea spinosa	(legume?)
Geonoma aspidiifolia	not assigned
Geonoma brongniartii	(shrub)
Geonoma congesta	(shrub)
Geonoma cuneata	(tree)
Geonoma deversa	(shrub)
Geonoma elegans	not assigned
Geonoma interrupta	(tree)
Geonoma macrostachys	(tree)
Geonoma maxima	(shrub)
Geonoma multisecta	not assigned
Geonoma orbignyana	not assigned
Geonoma pinnatifrons	(tree)
Geonoma schottiana	not assigned
Geonoma simplicifrons	(tree)
Geonoma species	not assigned
Geonoma spinescens	(tree)
Geonoma stricta	(shrub)
Geonoma triglochin	not assigned
Geonoma undata	not assigned
Geophila cordifolia	forb
Geophila macropoda	forb
Geophila obvallata	forb
Geophila repens	forb
Geraea canescens	forb
Geraniaceae species	not assigned
Geranium aculeolatum	forb
Geranium antrorsum	not assigned
Geranium arabicum	forb
Geranium berteroanum	forb
Geranium bicknellii	forb
Geranium bohemicum	forb
Geranium caespitosum	conflicting (forb vs. shrub)
Geranium californicum	forb
Geranium carolinianum	forb
Geranium columbinum	forb
Geranium dahuricum	forb
Geranium dissectum	forb
Geranium divaricatum	forb
Geranium endressii	forb
Geranium erianthum	forb
Geranium exellii	forb
Geranium gymnocaulon	forb
Geranium himalayense	forb
Geranium homeanum	forb
Geranium ibericum	forb
Geranium incanum	forb
Geranium lambertii	not assigned
Geranium lucidum	forb
Geranium macrorrhizum	forb
Geranium maculatum	forb
Geranium magellanicum	not assigned
Geranium maximowiczii	forb
Geranium mlanjense	forb
Geranium molle	forb
Geranium nepalense	forb
Geranium nodosum	forb
Geranium obtusisepalum	not assigned
Geranium ocellatum	forb
Geranium oreganum	forb
Geranium palustre	forb
Geranium phaeum	forb
Geranium platypetalum	forb
Geranium potentilloides	not assigned
Geranium pratense	forb
Geranium purpureum	forb
Geranium pusillum	forb
Geranium pyrenaicum	forb
Geranium reflexum	not assigned
Geranium retrorsum	forb
Geranium richardsonii	forb
Geranium rivulare	not assigned
Geranium robertianum	forb
Geranium rotundifolium	forb
Geranium ruprechtii	forb
Geranium sanguineum	forb
Geranium sessiliflorum	forb
Geranium sibiricum	forb
Geranium solanderi	forb
Geranium species	not assigned
Geranium stramineum	forb
Geranium sylvaticum	forb
Geranium thunbergii	forb
Geranium vagans	forb
Geranium versicolor	forb
Geranium viscosissimum	forb
Geranium wallichianum	not assigned
Geranium wilfordii	forb
Gerardiina angolensis	forb
Gerbera ambigua	forb
Gerbera jamesonii	forb
Gerbera tomentosa	not assigned
Gerbera viridifolia	forb
Gereaua perrieri	not assigned
Germainia capitata	grass
Germainia grandiflora	grass
Germainia khasyana	grass
Germainia lanipes	grass
Germainia pilosa	grass
Germainia tenax	grass
Germainia thailandica	grass
Germainia thorelii	grass
Germainia truncatiglumis	grass
Geropogon hybridus	forb
Gerrardanthus lobatus	forb
Gerrardanthus macrorhizus	forb
Gerrardina eylesiana	(shrub)
Gerritea pseudopetiolata	grass
Gesneria alpina	(tree)
Gesneria calycina	(shrub)
Gesneriaceae species	not assigned
Gethyllis afra	forb
Getonia floribunda	not assigned
Geum aleppicum	forb
Geum bulgaricum	not assigned
Geum canadense	forb
Geum chiloense	forb
Geum coccineum	forb
Geum fragarioides	forb
Geum intermedium	not assigned
Geum japonicum	forb
Geum laciniatum	forb
Geum macrophyllum	forb
Geum montanum	forb
Geum peckii	not assigned
Geum pentapetalum	(shrub)
Geum pyrenaicum	forb
Geum reptans	forb
Geum rivale	forb
Geum rosii	forb
Geum rossii	forb
Geum species	not assigned
Geum sylvaticum	not assigned
Geum ternatum	not assigned
Geum triflorum	forb
Geum uniflorum	forb
Geum urbanum	forb
Geum vernum	forb
Geum virginianum	forb
Gevuina avellana	(tree)
Gevuina bleasdalei	not assigned
Gibasis geniculata	forb
Gibbaeum velutinum	forb
Gigantochloa achmadii	grass
Gigantochloa albociliata	grass
Gigantochloa albopilosa	grass
Gigantochloa albovestita	grass
Gigantochloa apus	grass
Gigantochloa aspera	grass
Gigantochloa atroviolacea	grass
Gigantochloa atter	grass
Gigantochloa aya	grass
Gigantochloa baliana	grass
Gigantochloa balui	grass
Gigantochloa calcicola	grass
Gigantochloa cochinchinensis	grass
Gigantochloa compressa	grass
Gigantochloa densa	grass
Gigantochloa dinhensis	grass
Gigantochloa felix	grass
Gigantochloa hasskarliana	grass
Gigantochloa hayatae	grass
Gigantochloa hirtinoda	grass
Gigantochloa holttumiana	grass
Gigantochloa hosseusii	grass
Gigantochloa kuring	grass
Gigantochloa latifolia	grass
Gigantochloa levis	grass
Gigantochloa ligulata	grass
Gigantochloa longiprophylla	grass
Gigantochloa luteostriata	grass
Gigantochloa macrostachya	grass
Gigantochloa magentea	grass
Gigantochloa manggong	grass
Gigantochloa membranoidea	grass
Gigantochloa multiculmis	grass
Gigantochloa nigrociliata	grass
Gigantochloa papyracea	grass
Gigantochloa parviflora	grass
Gigantochloa parvifolia	grass
Gigantochloa poilanei	grass
Gigantochloa pruriens	grass
Gigantochloa pubinervis	grass
Gigantochloa pubipetiolata	grass
Gigantochloa ridleyi	grass
Gigantochloa robusta	grass
Gigantochloa rostrata	grass
Gigantochloa scortechinii	grass
Gigantochloa serik	grass
Gigantochloa taluh	grass
Gigantochloa tenuispiculata	grass
Gigantochloa thoi	grass
Gigantochloa tomentosa	grass
Gigantochloa velutina	grass
Gigantochloa verticillata	grass
Gigantochloa vietnamica	grass
Gigantochloa vinhphuica	grass
Gigantochloa wrayi	grass
Gigasiphon humblotianum	(legume?)
Gigasiphon macrosiphon	(legume?)
Gilberta tenuifolia	not assigned
Gilbertiodendron brachystegioides	(legume?)
Gilbertiodendron dewevrei	(tree)
Gilbertiodendron grandiflorum	(legume?)
Gilbertiodendron ivorense	(legume?)
Gilbertiodendron klainei	(legume?)
Gilbertiodendron limba	(legume?)
Gilbertiodendron mayombense	(legume?)
Gilbertiodendron preussii	(legume?)
Gilbertiodendron splendidum	(legume?)
Gilgiochloa indurata	grass
Gilia achilleifolia	not assigned
Gilia aliquanta	not assigned
Gilia angelensis	not assigned
Gilia brecciarum	not assigned
Gilia capitata	forb
Gilia clokeyi	not assigned
Gilia crassifolia	not assigned
Gilia inconspicua	not assigned
Gilia latiflora	not assigned
Gilia leptantha	not assigned
Gilia minor	not assigned
Gilia nevinii	not assigned
Gilia ochroleuca	not assigned
Gilia transmontana	not assigned
Gilia tricolor	not assigned
Gilia valdiviensis	forb
Giliastrum incisum	not assigned
Giliastrum rigidulum	not assigned
Gillbeea adenopetala	(tree)
Gilletiodendron glandulosum	(legume?)
Gilletiodendron kisantuense	(legume?)
Gilletiodendron mildbraedii	(legume?)
Gilliesia atropurpurea	forb
Gilliesia cuspidata	forb
Gilliesia graminea	forb
Gingidia harveyana	not assigned
Ginkgo biloba	(tree)
Girardinia diversifolia	forb
Girgensohnia oppositiflora	not assigned
Gironniera hirta	(tree)
Gironniera nervosa	(tree)
Gironniera parvifolia	not assigned
Gironniera subaequalis	(tree)
Gisekia africana	forb
Gisekia pharnaceoides	forb
Gitara nicaraguensis	not assigned
Githopsis diffusa	forb
Givotia madagascariensis	not assigned
Givotia moluccana	not assigned
Gladiolus alatus	forb
Gladiolus atropurpureus	forb
Gladiolus atroviolaceus	forb
Gladiolus aureus	not assigned
Gladiolus bellus	forb
Gladiolus benguellensis	forb
Gladiolus brachyphyllus	forb
Gladiolus brevifolius	forb
Gladiolus carinatus	forb
Gladiolus caryophyllaceus	forb
Gladiolus communis	forb
Gladiolus crassifolius	forb
Gladiolus curtifolius	forb
Gladiolus dalenii	forb
Gladiolus debilis	forb
Gladiolus decoratus	forb
Gladiolus ecklonii	forb
Gladiolus elliotii	forb
Gladiolus erectiflorus	forb
Gladiolus exiguus	forb
Gladiolus flavoviridis	forb
Gladiolus gracillimus	forb
Gladiolus grandiflorus	not assigned
Gladiolus gregarius	forb
Gladiolus hollandii	forb
Gladiolus huillensis	forb
Gladiolus hyalinus	forb
Gladiolus illyricus	forb
Gladiolus imbricatus	forb
Gladiolus intonsus	forb
Gladiolus italicus	forb
Gladiolus juncifolius	forb
Gladiolus laxiflorus	forb
Gladiolus maculatus	not assigned
Gladiolus magnificus	forb
Gladiolus martleyi	forb
Gladiolus melleri	forb
Gladiolus microspicatus	forb
Gladiolus muenzneri	forb
Gladiolus murielae	forb
Gladiolus nyasicus	forb
Gladiolus oligophlebius	forb
Gladiolus orchidiflorus	not assigned
Gladiolus palustris	forb
Gladiolus papilio	forb
Gladiolus pappei	forb
Gladiolus permeabilis	forb
Gladiolus pusillus	forb
Gladiolus quadrangularis	forb
Gladiolus rubellus	forb
Gladiolus saccatus	forb
Gladiolus serapiiflorus	forb
Gladiolus serenjensis	forb
Gladiolus sericeovillosus	forb
Gladiolus serpenticola	forb
Gladiolus stefaniae	forb
Gladiolus tenuis	forb
Gladiolus undulatus	forb
Gladiolus unguiculatus	forb
Gladiolus velutinus	forb
Gladiolus venustus	forb
Gladiolus verdickii	forb
Gladiolus vernus	not assigned
Gladiolus watermeyeri	forb
Gladiolus watsonius	forb
Gladiolus zambesiacus	forb
Gladiolus zimbabweensis	forb
Glandonia macrocarpa	not assigned
Glandora diffusa	(shrub)
Glandora prostrata	(shrub)
Glastaria glastifolia	not assigned
Glaucium arabicum	forb
Glaucium corniculatum	forb
Glaucium flavum	forb
Glaucium grandiflorum	not assigned
Glaucium species	not assigned
Glaucium squamigerum	not assigned
Glaziophyton mirabile	grass
Gleasonia duidana	not assigned
Glebionis carinata	forb
Glebionis coronaria	forb
Glebionis segetum	not assigned
Glechoma hederacea	forb
Glechoma hirsuta	forb
Glechon ciliata	forb
Gleditsia amorphoides	(legume?)
Gleditsia aquatica	(shrub/tree)
Gleditsia assamica	(legume?)
Gleditsia caspica	(legume?)
Gleditsia fera	(legume?)
Gleditsia japonica	(legume?)
Gleditsia sinensis	(legume?)
Gleditsia species	not assigned
Gleditsia texana	(legume?)
Gleditsia triacanthos	(tree)
Glehnia littoralis	conflicting (forb vs. shrub)
Gleichenia dicarpa	(fern)
Gleichenia elongata	(fern)
Gleichenia microphylla	(fern)
Gleichenia polypodioides	(fern)
Gleichenia rupestris	(fern)
Glenniea africana	(shrub/tree)
Glenniea penangensis	not assigned
Glenniea pervillei	not assigned
Glia prolifera	forb
Glicophyllum chamaecerasifolium	not assigned
Glicophyllum ramiflorum	not assigned
Glinus bainesii	(shrub)
Glinus lotoides	forb
Glinus oppositifolius	forb
Glinus radiatus	not assigned
Gliricidia maculata	(legume?)
Gliricidia sepium	(tree)
Glischrocaryon aureum	not assigned
Glischrocaryon behrii	not assigned
Glischrocaryon glandulosum	not assigned
Glischrocaryon monospermum	not assigned
Glischrocaryon roei	not assigned
Globba leucantha	forb
Globba marantina	forb
Globba paniculata	forb
Globba pendula	forb
Globba variabilis	forb
Globularia alypum	(shrub)
Globularia bisnagarica	forb
Globularia cordifolia	forb
Globularia incanescens	not assigned
Globularia linifolia	(shrub)
Globularia nudicaulis	forb
Globularia orientalis	not assigned
Globularia salicina	not assigned
Globularia trichosantha	not assigned
Globularia vulgaris	forb
Glochidion acuminatum	not assigned
Glochidion borneensis	(tree)
Glochidion ferdinandi	(shrub/tree)
Glochidion glomerulatum	(tree)
Glochidion harveyanum	(tree)
Glochidion hylandii	(tree)
Glochidion insigne	(tree)
Glochidion lanceolarium	(tree)
Glochidion lancisepalum	(tree)
Glochidion lutescens	(tree)
Glochidion macrocarpum	(tree)
Glochidion macrostigma	(tree)
Glochidion obovatum	not assigned
Glochidion obscurum	(tree)
Glochidion philippicum	(tree)
Glochidion puberum	(shrub)
Glochidion rubrum	(tree)
Glochidion seemannii	(tree)
Glochidion sessiliflorum	(tree)
Glochidion species	not assigned
Glochidion styliferum	(tree)
Glochidion superbum	(tree)
Glochidion triandrum	not assigned
Glochidion zeylanicum	(tree)
Gloeocarpus patentivalvis	not assigned
Gloeospermum boreale	(tree)
Gloeospermum equatoriense	not assigned
Gloeospermum longifolium	not assigned
Gloeospermum sphaerocarpum	(tree)
Gloriosa superba	forb
Glossocardia bidens	not assigned
Glossocardia bosvallia	not assigned
Glossocardia species	not assigned
Glossocarya hemiderma	not assigned
Glossopetalon spinescens	(shrub)
Glossostigma diandrum	not assigned
Glossostigma drummondii	not assigned
Glottiphyllum linguiforme	not assigned
Glottiphyllum longum	forb
Glottiphyllum oligocarpum	forb
Glottiphyllum regium	not assigned
Gluema ivorensis	not assigned
Gluta aptera	(tree)
Gluta beccarii	(tree)
Gluta curtisii	(tree)
Gluta elegans	(tree)
Gluta laccifera	(tree)
Gluta macrocarpa	(tree)
Gluta malayana	(tree)
Gluta papuana	(tree)
Gluta pubescens	not assigned
Gluta renghas	(tree)
Gluta sabahana	(tree)
Gluta species	not assigned
Gluta tavoyana	(tree)
Gluta torquata	(tree)
Gluta tourtour	(tree)
Gluta travancorica	(tree)
Gluta usitata	(tree)
Gluta velutina	(tree)
Gluta wallichii	(tree)
Glyceria acutiflora	grass
Glyceria alnasteretum	grass
Glyceria arkansana	grass
Glyceria arundinacea	grass
Glyceria australis	grass
Glyceria borealis	grass
Glyceria canadensis	grass
Glyceria caspia	grass
Glyceria chinensis	grass
Glyceria colombiana	grass
Glyceria declinata	grass
Glyceria depauperata	grass
Glyceria drummondii	grass
Glyceria elata	grass
Glyceria fluitans	grass
Glyceria grandis	grass
Glyceria insularis	grass
Glyceria ischyroneura	grass
Glyceria latispicea	grass
Glyceria leptolepis	grass
Glyceria leptorhiza	grass
Glyceria leptostachya	grass
Glyceria lithuanica	grass
Glyceria maxima	grass
Glyceria melicaria	grass
Glyceria multiflora	grass
Glyceria nemoralis	grass
Glyceria notata	grass
Glyceria nubigena	grass
Glyceria obtusa	grass
Glyceria occidentalis	grass
Glyceria pedicellata	grass
Glyceria pulchella	grass
Glyceria saltensis	grass
Glyceria schoenoides	grass
Glyceria septentrionalis	grass
Glyceria spicata	grass
Glyceria spiculosa	grass
Glyceria striata	grass
Glyceria tonglensis	grass
Glycine canescens	(legume?)
Glycine clandestina	legume
Glycine hirticaulis	(legume?)
Glycine max	legume
Glycine microphylla	legume
Glycine rubiginosa	(legume?)
Glycine syndetika	(legume?)
Glycine tabacina	(legume?)
Glycine tomentella	(legume?)
Glycosmis parviflora	(shrub)
Glycosmis parvifolia	not assigned
Glycosmis trifoliata	(shrub)
Glycydendron amazonicum	(tree)
Glycyrrhiza acanthocarpa	(legume?)
Glycyrrhiza echinata	(legume?)
Glycyrrhiza glabra	legume
Glycyrrhiza inflata	legume
Glycyrrhiza lepidota	legume
Glycyrrhiza squamulosa	legume
Glycyrrhiza uralensis	legume
Glyphaea brevis	(tree)
Glyphaea tomentosa	(tree)
Glyphochloa acuminata	grass
Glyphochloa divergens	grass
Glyphochloa forficulata	grass
Glyphochloa goaensis	grass
Glyphochloa henryi	grass
Glyphochloa mysorensis	grass
Glyphochloa ratnagirica	grass
Glyphochloa santapaui	grass
Glyphochloa talbotii	grass
Glyptostrobus pensilis	(tree)
Gmelina arborea	(tree)
Gmelina dalrympleana	(shrub/tree)
Gmelina elliptica	(shrub/tree)
Gmelina fasciculiflora	(tree)
Gmelina leichhardtii	(tree)
Gmelina moluccana	not assigned
Gmelina palawensis	(tree)
Gmelina philippensis	not assigned
Gmelina racemosa	not assigned
Gmelina uniflora	not assigned
Gmelina vitiensis	not assigned
Gnaphalium norvegicum	forb
Gnaphalium palustre	forb
Gnaphalium sylvaticum	forb
Gnaphalium uliginosum	forb
Gnephosis acicularis	not assigned
Gnephosis angianthoides	not assigned
Gnephosis arachnoidea	forb
Gnephosis drummondii	not assigned
Gnephosis eriocarpa	not assigned
Gnephosis tenuissima	not assigned
Gnetum costatum	(tree)
Gnetum cuspidatum	(shrub)
Gnetum edule	not assigned
Gnetum gnemon	(shrub/tree)
Gnetum gnemonoides	not assigned
Gnetum latifolium	not assigned
Gnetum leyboldii	not assigned
Gnetum macrostachyum	(shrub/tree)
Gnetum microcarpum	(shrub/tree)
Gnetum montanum	not assigned
Gnetum neglectum	not assigned
Gnetum nodiflorum	not assigned
Gnetum parvifolium	not assigned
Gnetum pendulum	not assigned
Gnetum schwackeanum	not assigned
Gnetum species	not assigned
Gnetum urens	(tree)
Gnidia chapmanii	not assigned
Gnidia daphnifolia	(shrub/tree)
Gnidia fastigiata	not assigned
Gnidia involucrata	not assigned
Gnidia linearis	(shrub)
Gnidia nitida	not assigned
Gochnatia foliolosa	(shrub)
Godmania aesculifolia	(shrub/tree)
Goeppertia altissima	forb
Goeppertia majestica	forb
Goeppertia ovandensis	forb
Goethalsia meiantha	(tree)
Goldbachia laevigata	not assigned
Gomidesia species	not assigned
Gomortega keule	(tree)
Gomphandra australiana	(shrub/tree)
Gomphandra luzoniensis	not assigned
Gomphandra pseudojavanica	(shrub/tree)
Gomphandra quadrifida	(shrub/tree)
Gomphandra tetrandra	(tree)
Gomphia elongata	(shrub/tree)
Gomphia obtusifolia	not assigned
Gomphia scheffleri	not assigned
Gomphia serrata	(shrub/tree)
Gomphocarpus cancellatus	not assigned
Gomphocarpus filiformis	not assigned
Gomphocarpus fruticosus	conflicting (forb vs. shrub)
Gomphocarpus integer	not assigned
Gomphocarpus kaessneri	not assigned
Gomphocarpus phillipsiae	conflicting (forb vs. shrub)
Gomphocarpus physocarpus	(shrub)
Gomphocarpus semilunatus	not assigned
Gomphocarpus sinaicus	not assigned
Gomphocarpus swynnertonii	not assigned
Gomphocarpus tomentosus	not assigned
Gomphogyne cissiformis	forb
Gompholobium ecostatum	(legume?)
Gompholobium foliolosum	(shrub)
Gompholobium glabratum	(shrub)
Gompholobium grandiflorum	(shrub)
Gompholobium huegelii	(legume?)
Gompholobium inconspicuum	(legume?)
Gompholobium knightianum	(legume?)
Gompholobium latifolium	(shrub)
Gompholobium marginatum	(legume?)
Gompholobium minus	(legume?)
